"rr";"rr2";"age";"age2";"tenure";"slack";"abol";"seasonal";"head";"married";"dkids";"dykids";"smsa";"nwhite";"yridspl";"school12";"male";"statemb";"stateur";"y"
0,2685338;0,0721104;46;211,6;3;0;0;1;0;1;1;0;1;0;8;0;1;188;6,7;0
0,2801636;0,0784916;42;176,4;18;0;0;0;1;1;1;0;1;0;7;1;1;151;7,9;1
0,5225806;0,2730905;43;184,9;2;0;0;0;1;0;0;0;1;0;3;1;1;182;5,9;0
0,2765568;0,0764837;39;152,1;16;1;0;0;1;0;0;0;1;0;7;0;1;166;5,3;0
0,3487941;0,1216573;27;72,9;2;0;0;0;0;0;0;0;1;0;3;1;1;182;5,9;1
0,52;0,2704;49;240,1;4;0;0;0;1;1;1;0;0;1;4;0;1;205;11,5;1
0,3528481;0,1245018;50;250;4;1;0;0;1;0;0;0;0;0;10;0;1;282;9;1
0,5207668;0,2711981;35;122,5;11;0;1;0;1;1;0;0;1;0;9;0;1;280;5,4;1
0,5185185;0,2688614;32;102,4;2;0;0;0;1;0;0;0;0;0;5;0;0;232;6,8;1
0,4484305;0,2010899;39;152,1;3;0;0;0;1;1;1;0;0;0;1;0;1;90;12,4;1
0,3949045;0,1559495;34;115,6;5;1;0;0;0;1;0;0;1;0;5;0;0;166;6,7;1
0,5423281;0,2941197;39;152,1;17;0;0;0;1;1;1;0;1;1;2;0;1;190;6,6;1
0,5092593;0,259345;30;90;3;1;0;0;1;0;1;1;0;1;2;0;1;153;6,9;1
0,1515544;0,0229687;51;260,1;5;1;0;0;1;1;0;0;1;0;1;0;1;105;10,2;1
0,52;0,2704;42;176,4;5;1;0;0;1;1;1;0;1;0;4;0;1;189;7;1
0,355286;0,1262281;48;230,4;28;0;0;0;1;1;0;0;1;0;10;0;1;260;7,2;1
0,6011561;0,3613886;33;108,9;5;0;0;0;1;1;1;1;0;0;2;0;1;190;6,6;0
0,5121359;0,2622832;28;78,4;1;0;0;0;0;1;1;1;1;1;9;0;1;256;2,8;1
0,5012854;0,251287;31;96,1;5;1;0;0;0;0;0;0;1;0;3;0;1;196;7,3;1
0,48;0,2304;48;230,4;14;0;0;0;1;1;1;0;1;1;4;0;1;180;6,5;1
0,5;0,25;29;84,1;2;1;0;0;0;0;0;0;0;0;9;0;1;236;4,1;0
0,6634616;0,4401813;41;168,1;2;1;0;0;1;0;1;0;1;1;3;1;0;170;6,2;0
0,4459459;0,1988678;27;72,9;2;1;0;0;0;0;0;0;1;0;9;1;1;200;5,9;1
0,583815;0,34084;47;220,9;1;1;0;0;0;1;0;0;1;0;5;0;0;125;6,1;1
0,5;0,25;37;136,9;12;0;0;0;1;1;1;0;1;0;4;0;1;180;6,5;1
0,4442105;0,197323;28;78,4;8;0;1;0;0;0;0;0;1;1;9;1;0;256;2,8;1
0,6;0,36;23;52,9;1;1;0;0;1;1;0;0;1;0;5;0;1;214;5;0
0,5198556;0,2702499;41;168,1;1;0;0;0;1;1;1;0;1;0;10;0;1;197;6,7;1
0,5208914;0,2713278;28;78,4;3;1;0;0;0;1;1;1;0;0;2;0;0;211;18;1
0,5;0,25;21;44,1;1;1;0;0;0;1;0;0;0;0;7;0;0;204;7,7;0
0,3861111;0,1490818;31;96,1;8;0;0;0;1;1;1;0;1;0;6;0;1;147;7;0
0,3352381;0,1123846;54;291,6;30;0;0;0;1;1;0;0;1;0;3;0;1;170;7,2;1
0,5;0,25;26;67,6;1;1;0;0;1;0;0;0;1;1;5;0;1;147;8,1;1
0,3632287;0,1319351;46;211,6;16;0;0;0;1;1;1;0;0;0;1;0;1;145;9,1;1
0,5026455;0,2526525;50;250;12;0;0;0;1;1;0;0;1;0;6;0;1;204;3,3;1
0,4196429;0,1761001;22;48,4;1;0;0;0;0;1;0;0;1;0;1;0;0;136;9,4;0
0,4045977;0,1636993;28;78,4;4;0;1;0;1;1;1;1;1;1;3;1;1;170;7,2;0
0,5511364;0,3037513;52;270,4;5;0;0;0;0;0;0;0;1;0;3;0;0;164;5,3;0
0,486755;0,2369304;31;96,1;3;1;0;0;1;1;1;0;0;0;2;1;1;136;10,1;0
0,5;0,25;29;84,1;2;0;0;0;1;0;0;0;1;0;6;0;1;197;5,2;0
0,3270042;0,1069318;34;115,6;4;1;0;0;1;1;1;1;1;0;10;0;1;196;6,4;1
0,5092593;0,259345;29;84,1;5;1;0;0;1;1;1;0;1;1;2;0;1;153;6,9;0
0,502439;0,252445;35;122,5;2;1;0;0;1;0;0;0;1;0;10;1;1;225;7,3;0
0,3928571;0,1543367;25;62,5;3;0;0;0;0;0;0;0;1;0;2;0;1;166;9,7;0
0,5198777;0,2702728;24;57,6;1;1;0;0;1;1;0;0;1;0;6;0;1;203;8,4;0
0,5;0,25;52;270,4;4;1;0;0;0;1;0;0;1;0;3;0;0;170;7,2;1
0,2596685;0,0674277;31;96,1;3;0;0;0;1;0;0;0;1;0;1;0;1;84;11,6;1
0,1766382;0,031201;42;176,4;7;0;1;0;1;0;0;0;0;0;2;0;1;115;7,5;1
0,4988506;0,2488519;43;184,9;4;0;0;0;0;1;0;0;1;0;10;1;1;282;9;1
0,4537037;0,2058471;29;84,1;1;0;0;1;1;1;1;1;0;0;2;0;1;136;10,1;1
0,3125;0,0976563;42;176,4;1;1;0;0;1;0;0;0;1;0;2;0;1;125;5,4;1
0,5;0,25;33;108,9;1;1;0;0;1;0;0;0;1;1;4;0;1;180;6,5;0
0,5;0,25;25;62,5;2;1;0;0;1;0;0;0;1;0;4;1;0;180;6,5;0
0,5186567;0,2690048;42;176,4;2;0;0;0;0;1;1;0;1;0;5;0;0;189;8,9;0
0,5018182;0,2518215;57;324,9;12;0;0;0;0;1;0;0;1;0;4;0;0;180;6,5;1
0,3253968;0,1058831;46;211,6;1;1;0;0;1;0;0;0;1;0;7;0;1;135;6,3;0
0,3901734;0,1522353;30;90;3;0;0;0;1;1;1;1;1;0;2;0;1;125;8,6;0
0,5;0,25;28;78,4;4;1;0;0;1;1;1;1;1;0;4;0;1;180;6,5;1
0,3315697;0,1099385;38;144,4;1;1;0;0;1;1;0;0;0;0;5;0;1;192;9;1
0,5021459;0,2521506;35;122,5;2;0;1;0;0;1;1;0;0;0;2;0;0;166;8,9;1
0,4879808;0,2381252;49;240,1;7;1;0;0;0;1;0;0;1;0;4;0;0;203;5,7;1
0,5189874;0,2693479;34;115,6;3;1;0;0;1;1;0;0;1;0;10;0;1;291;6,9;0
0,520202;0,2706102;35;122,5;1;1;0;0;1;0;0;0;0;0;10;0;1;225;5,4;1
0,3956835;0,1565654;41;168,1;2;0;1;0;0;1;1;0;1;0;3;0;0;166;7,8;0
0,5179856;0,2683091;58;336,4;6;1;0;0;1;0;0;0;1;0;1;0;1;194;14,4;1
0,4782609;0,2287335;32;102,4;3;1;0;0;0;1;0;0;1;1;3;0;1;161;9,1;0
0,2925926;0,0856104;45;202,5;2;0;0;0;1;1;1;0;1;0;5;0;1;161;8,1;0
0,393401;0,1547644;31;96,1;4;1;0;0;1;1;1;1;1;0;3;0;1;166;7,8;1
0,5;0,25;23;52,9;1;0;0;1;0;0;0;0;0;0;10;1;1;260;7,2;1
0,1664355;0,0277008;35;122,5;3;0;1;0;1;1;1;1;1;0;4;1;1;120;6,4;0
0,3951368;0,1561331;45;202,5;17;0;0;0;0;1;1;0;1;0;9;0;1;190;5,6;0
0,3127413;0,0978071;33;108,9;4;0;0;0;1;0;0;0;0;0;3;1;1;156;10;0
0,395;0,156025;26;67,6;2;1;0;0;0;0;1;0;1;1;4;0;0;166;7,2;1
0,1660232;0,0275637;30;90;2;0;0;0;1;1;1;1;1;0;3;0;1;166;7,8;1
0,385214;0,1483898;52;270,4;10;1;0;0;1;0;1;0;0;0;10;0;1;251;10,5;1
0,2766667;0,0765444;21;44,1;2;0;0;1;0;0;0;0;1;1;4;0;1;166;7,2;1
0,5023924;0,2523981;31;96,1;7;0;0;0;0;0;0;0;0;1;7;0;1;204;3,6;1
0,519403;0,2697794;27;72,9;2;1;0;0;1;0;0;0;1;1;1;1;1;183;12,4;1
0,552;0,304704;25;62,5;2;1;0;0;1;0;1;1;0;1;1;0;0;149;6,3;0
0,3317972;0,1100894;44;193,6;1;0;0;0;0;1;0;0;1;0;8;0;0;166;5,1;1
0,5;0,25;57;324,9;12;0;0;1;1;1;0;0;0;0;8;0;1;193;5,1;1
0,3942857;0,1554612;34;115,6;7;1;0;0;0;0;1;0;1;1;4;1;1;166;7,2;1
0,3950276;0,1560468;51;260,1;20;1;0;0;1;0;0;0;1;0;3;0;1;166;7,8;1
0,3131313;0,0980512;30;90;3;1;0;0;1;1;0;0;0;0;2;1;1;172;6,9;0
0,3897436;0,1519001;30;90;1;0;0;1;0;0;0;0;0;0;1;0;1;136;9,4;1
0,5;0,25;59;348,1;5;0;0;0;0;1;0;0;0;0;1;0;0;148;11,7;1
0,335443;0,112522;38;144,4;5;1;0;0;1;1;1;0;0;0;6;0;1;168;7,4;1
0,3917051;0,1534329;28;78,4;1;0;0;1;1;0;0;0;1;0;8;0;1;166;5,1;1
0,1566265;0,0245319;22;48,4;2;0;0;1;1;1;0;0;0;0;2;0;1;156;10,3;1
0,5;0,25;26;67,6;6;0;1;0;1;0;0;0;0;1;2;0;1;150;8,1;0
0,1730382;0,0299422;35;122,5;3;0;0;1;1;1;1;0;1;0;3;1;1;166;7,8;1
0,5;0,25;25;62,5;4;0;0;0;0;0;0;0;1;0;4;0;1;180;6,5;1
0,5198238;0,2702168;29;84,1;2;1;0;0;0;0;0;0;1;1;2;0;0;115;7,5;1
0,5;0,25;28;78,4;2;1;0;0;1;0;1;1;0;0;5;0;0;154;9,2;1
0,2939068;0,0863812;25;62,5;2;0;0;0;1;1;1;1;1;1;1;0;1;147;7,7;1
0,5;0,25;60;360;10;0;0;0;1;1;0;0;1;0;2;0;1;125;5,4;1
0,4957983;0,245816;21;44,1;1;0;0;0;0;0;0;0;1;1;2;0;0;168;11,4;1
0,3637993;0,1323499;32;102,4;1;0;0;0;0;0;0;0;1;0;1;1;0;182;14,3;0
0,4909091;0,2409917;23;52,9;1;1;0;0;1;0;0;0;1;0;9;0;1;199;6,2;1
0,5177665;0,2680821;34;115,6;1;1;0;0;1;0;1;1;1;0;3;0;1;214;9,1;0
0,5203488;0,2707629;37;136,9;5;0;0;0;1;1;1;0;1;0;5;0;1;197;8,2;0
0,3157895;0,099723;40;160;17;0;0;0;1;1;0;0;1;0;5;0;1;189;8,9;1
0,5;0,25;32;102,4;1;1;0;0;1;0;1;1;0;0;8;0;0;169;5,5;1
0,5026455;0,2526525;48;230,4;4;0;0;0;0;1;0;0;1;0;6;0;0;175;5,3;1
0,5268292;0,2775491;22;48,4;2;0;1;0;1;0;0;0;1;0;2;0;0;197;14,2;1
0,5;0,25;31;96,1;2;0;0;1;1;0;1;1;0;1;2;0;0;105;12,6;0
0,5014663;0,2514684;34;115,6;8;0;0;0;1;0;0;0;1;1;7;0;0;204;3,6;0
0,3930636;0,154499;52;270,4;2;1;0;0;0;1;1;0;1;0;9;0;0;190;5,6;1
0,4979592;0,2479634;55;302,5;1;0;1;0;1;1;0;0;1;0;10;1;1;225;7,3;1
0,5022026;0,2522075;45;202,5;1;0;0;0;0;1;0;0;0;0;7;0;0;204;3,6;1
0,39375;0,1550391;41;168,1;1;1;0;0;1;1;0;0;1;0;4;0;1;166;7,2;1
0,3950276;0,1560468;28;78,4;2;0;0;0;0;1;1;0;1;1;3;0;0;166;7,8;1
0,4981949;0,2481982;31;96,1;4;1;0;0;1;1;1;0;0;0;10;0;1;220;7,3;0
0,2253521;0,0507836;33;108,9;2;1;0;0;1;1;1;0;1;0;6;0;1;135;6,2;1
0,5;0,25;60;360;2;1;0;0;0;1;0;0;1;0;7;0;0;200;5;1
0,4983713;0,248374;59;348,1;12;0;0;0;0;1;0;0;0;0;1;0;0;145;6,7;1
0,4962406;0,2462547;40;160;7;0;0;0;0;1;1;0;1;0;6;0;0;220;3,2;1
0,5;0,25;43;184,9;1;0;0;0;1;1;1;0;1;0;6;0;1;175;5,3;0
0,1771269;0,0313739;31;96,1;3;1;0;0;1;1;1;1;1;0;5;0;1;129;4,7;1
0,4786517;0,2291074;48;230,4;4;1;0;0;1;1;0;0;0;0;2;0;1;197;14,2;1
0,5;0,25;23;52,9;1;0;0;0;0;0;0;0;0;1;10;0;0;175;6,2;1
0,3943299;0,1554961;48;230,4;10;1;0;0;0;1;0;0;1;0;3;0;0;166;7,8;0
0,3954546;0,1563843;46;211,6;6;1;0;0;1;0;1;0;1;0;4;0;0;166;7,2;1
0,3452632;0,1192066;57;324,9;10;1;0;0;1;1;0;0;1;0;9;0;1;199;6,2;1
0,4459161;0,1988412;30;90;8;0;0;0;1;1;1;1;0;0;9;1;1;245;8,3;0
0,3412564;0,1164559;30;90;5;1;0;0;1;1;1;0;1;0;5;0;1;205;13,1;1
0,5204461;0,2708642;27;72,9;1;0;0;0;0;1;1;0;1;0;3;0;0;182;5,9;0
0,52;0,2704;41;168,1;8;0;0;0;0;1;1;0;0;0;4;1;0;205;11,5;1
0,4985075;0,2485097;29;84,1;9;0;0;0;1;1;1;0;1;0;1;1;1;179;11;1
0,5866666;0,3441778;60;360;3;1;0;0;1;0;0;0;0;0;4;0;0;120;6,4;0
0,1550256;0,0240329;41;168,1;5;0;0;1;1;1;0;0;0;0;6;0;1;96;6,4;1
0,4779661;0,2284516;41;168,1;18;1;0;0;1;1;1;0;0;0;5;0;1;161;8,1;1
0,6;0,36;38;144,4;12;0;0;0;1;1;1;0;1;0;4;0;1;203;5,7;1
0,2840691;0,0806952;36;129,6;16;0;0;0;1;1;1;0;0;0;8;1;1;171;4,1;0
0,3875598;0,1502026;27;72,9;4;1;0;0;0;0;0;0;0;0;1;0;1;145;9,1;0
0,5220588;0,2725454;50;250;1;1;0;0;1;0;0;0;1;0;6;0;0;241;5,7;1
0,5022421;0,2522472;50;250;3;0;0;0;1;0;1;0;1;0;1;1;0;148;11,7;1
0,3933333;0,1547111;33;108,9;8;1;0;0;0;1;1;0;1;0;4;0;0;166;7,2;1
0,3584229;0,128467;47;220,9;18;0;0;0;0;1;0;0;1;1;1;0;1;90;12,4;1
0,5175439;0,2678517;27;72,9;2;1;0;0;1;1;1;1;1;0;3;0;1;185;9,5;0
0,4467005;0,1995413;40;160;3;1;0;0;1;1;1;0;1;0;3;0;1;170;7,2;0
0,519084;0,2694482;42;176,4;17;1;0;0;1;0;1;0;1;0;5;0;1;232;6,8;0
0,6175115;0,3813205;31;96,1;4;1;0;0;1;1;1;1;1;0;8;1;1;166;6,2;1
0,3957704;0,1566342;27;72,9;2;1;0;0;0;0;0;0;1;0;3;0;1;166;7,8;0
0,4189815;0,1755455;34;115,6;10;0;0;0;0;0;0;0;1;0;2;0;1;168;11,4;1
0,2925926;0,0856104;33;108,9;4;0;0;0;1;0;1;1;1;0;5;0;1;161;8,1;1
0,1743827;0,0304093;37;136,9;10;0;0;0;1;1;1;0;1;0;2;0;1;105;9,9;0
0,27;0,0729;32;102,4;13;1;0;0;1;0;0;0;1;0;4;0;1;189;7;0
0,2458599;0,0604471;39;152,1;10;1;0;0;1;1;1;0;1;0;5;1;1;197;8,8;1
0,3849462;0,1481836;59;348,1;4;0;1;0;1;1;0;0;1;0;2;0;1;166;9,7;1
0,2684766;0,0720797;46;211,6;6;0;0;0;1;1;1;0;1;0;6;1;1;188;10,8;0
0,4957507;0,2457688;39;152,1;2;1;0;0;0;1;0;0;0;0;5;1;0;188;10,8;1
0,3755274;0,1410208;30;90;3;1;0;0;1;1;0;0;1;0;6;0;1;188;10,8;0
0,5422535;0,2940389;45;202,5;1;1;0;0;0;1;0;0;1;0;10;0;0;150;7,2;0
0,5215687;0,2720339;26;67,6;5;0;0;0;0;0;0;0;1;0;5;0;1;189;8,9;1
0,1632653;0,0266556;31;96,1;1;1;0;0;1;1;1;1;1;0;8;0;1;166;5,1;0
0,5897436;0,3477975;20;40;1;1;0;0;0;0;1;0;0;0;1;0;1;115;7,6;0
0,5192308;0,2696006;44;193,6;4;1;0;0;0;1;1;0;1;1;6;1;0;241;5,7;1
0,3943662;0,1555247;45;202,5;5;1;0;0;0;1;0;0;1;0;6;0;0;166;5,8;0
0,37;0,1369;28;78,4;6;1;0;0;1;1;0;0;0;0;4;1;1;185;5,9;1
0,4982079;0,2482111;29;84,1;1;1;0;0;1;1;1;1;1;0;1;0;1;179;11;1
0,3676093;0,1351366;50;250;31;0;0;0;1;0;0;0;1;0;4;0;1;143;8;0
0,3891403;0,1514302;37;136,9;4;0;0;0;1;1;0;0;1;0;5;0;1;175;5,3;0
0,4459459;0,1988678;29;84,1;1;0;0;0;0;1;0;0;0;0;3;0;1;223;15;1
0,556338;0,309512;48;230,4;1;1;0;0;1;0;0;0;1;1;6;0;0;96;6,4;0
0,4914089;0,2414827;27;72,9;1;0;0;0;1;1;0;0;1;0;7;0;1;181;6,8;1
0,2911392;0,0847621;43;184,9;2;0;0;0;1;1;0;0;1;0;10;0;1;291;6,6;1
0,4875;0,2376563;20;40;1;1;0;0;0;0;1;0;0;0;4;0;1;197;9,9;0
0,2915888;0,085024;52;270,4;7;1;0;0;1;0;0;0;1;0;9;0;1;190;5,6;0
0,3875236;0,1501746;61;372,1;31;0;0;0;1;1;1;0;1;0;10;1;1;260;7,2;1
0,6;0,36;47;220,9;4;1;0;0;1;0;0;0;1;0;4;0;0;203;5,7;1
0,5;0,25;37;136,9;1;0;0;0;1;0;1;0;1;0;4;0;0;125;6,8;1
0,5174825;0,2677882;41;168,1;12;1;0;0;0;1;1;0;0;0;8;0;0;171;4,1;1
0,4230769;0,1789941;29;84,1;4;1;0;0;1;0;1;1;1;0;9;0;0;190;5,6;0
0,3925926;0,1541289;35;122,5;8;0;0;0;1;0;0;0;1;0;2;0;1;196;10,4;0
0,3945946;0,1557049;30;90;8;1;0;0;1;1;1;0;1;1;9;0;0;190;5,6;1
0,2570423;0,0660707;44;193,6;10;1;0;0;1;1;1;0;0;0;6;0;1;154;3,6;1
0,5;0,25;40;160;1;1;0;0;1;0;0;0;0;0;6;0;0;154;3,6;0
0,3367089;0,1133729;49;240,1;1;1;0;0;0;1;1;0;1;0;10;0;1;168;7,2;1
0,410596;0,1685891;36;129,6;7;0;0;0;1;1;1;1;1;0;2;0;1;115;7,5;1
0,3333333;0,1111111;54;291,6;12;0;1;0;1;0;0;0;1;0;2;0;1;158;8,1;1
0,3690987;0,1362339;53;280,9;19;0;0;0;1;0;0;0;1;0;3;0;1;166;7,8;1
0,52;0,2704;47;220,9;14;1;0;0;1;1;1;0;1;0;4;0;1;224;8;1
0,465587;0,2167713;41;168,1;11;0;0;0;1;1;1;1;1;0;9;0;1;279;5;1
0,2701556;0,072984;45;202,5;11;0;0;0;1;1;1;0;1;0;5;1;1;195;4,3;0
0,3930481;0,1544868;37;136,9;16;0;0;0;0;1;1;0;1;1;9;0;0;190;5,6;1
0,3701299;0,1369961;49;240,1;26;0;0;0;0;1;1;0;1;0;6;0;0;120;7,8;1
0,51875;0,2691016;36;129,6;10;1;0;0;1;1;1;0;1;1;4;0;1;125;6,5;0
0,4135802;0,1710486;56;313,6;1;0;0;1;0;0;0;0;0;0;2;0;1;124;9;1
0,4837545;0,2340184;27;72,9;7;0;0;0;1;0;0;0;0;0;10;0;1;170;6,6;0
0,2630692;0,0692054;50;250;7;1;0;0;0;1;0;0;1;0;9;1;1;190;5,6;0
0,5;0,25;27;72,9;1;1;0;0;0;1;1;0;1;0;10;0;1;220;7,3;0
0,3755274;0,1410208;27;72,9;1;1;0;0;0;0;0;0;1;0;10;0;1;225;7,3;1
0,60181;0,3621753;30;90;3;1;0;0;1;0;1;1;1;1;10;0;0;291;6,6;1
0,3932584;0,1546522;24;57,6;1;0;0;0;0;0;1;1;1;0;10;0;1;210;7,5;1
0,4153846;0,1725444;43;184,9;3;1;0;0;0;1;1;0;1;0;8;0;0;187;6;1
0,5026455;0,2526525;48;230,4;2;1;0;0;1;1;1;0;0;0;6;0;1;197;5,2;1
0,4978355;0,2478402;30;90;1;0;0;0;1;1;1;1;1;0;9;0;1;245;5,2;1
0,5022421;0,2522472;23;52,9;2;1;0;0;0;0;0;0;1;0;1;0;1;125;8,5;1
0,5;0,25;35;122,5;6;0;0;0;0;1;0;0;1;0;5;0;0;194;6,3;1
0,4034335;0,1627586;28;78,4;1;0;0;0;1;1;1;1;1;0;3;0;1;182;5,9;1
0,4185185;0,1751577;26;67,6;2;1;0;0;1;0;0;0;1;1;2;0;1;105;9,9;1
0,5;0,25;21;44,1;2;1;0;0;0;1;0;0;0;0;1;0;0;118;11,9;0
0,4894366;0,2395482;27;72,9;1;1;0;0;0;1;1;1;0;0;6;0;0;147;7;1
0,5018182;0,2518215;20;40;4;0;0;1;0;0;1;0;1;0;4;0;1;150;8,8;1
0,4834605;0,2337341;57;324,9;31;0;0;0;1;1;0;0;0;0;5;0;1;194;6,3;1
0,136939;0,0187523;50;250;3;0;0;0;1;1;0;0;0;0;9;1;1;145;7,5;0
0,280597;0,0787347;29;84,1;3;1;0;0;0;1;1;1;0;0;1;1;0;84;11,6;1
0,5;0,25;50;250;30;0;0;0;0;1;0;0;1;0;4;0;0;180;4,9;1
0,4980695;0,2480732;31;96,1;3;0;0;0;1;1;1;1;0;0;3;0;1;166;6,7;1
0,5;0,25;27;72,9;1;0;0;0;1;1;1;1;0;0;10;0;1;206;6,1;1
0,5;0,25;27;72,9;1;0;0;0;1;0;1;0;0;0;10;0;0;260;5,1;0
0,5;0,25;31;96,1;4;0;0;1;1;1;0;0;0;0;1;0;1;148;11,7;1
0,369186;0,1362983;25;62,5;2;0;0;0;1;1;1;1;0;0;5;1;1;129;4,7;1
0,5;0,25;27;72,9;1;0;0;0;1;0;1;1;0;0;2;0;0;125;8,6;0
0,3928571;0,1543367;27;72,9;1;1;0;0;1;0;0;0;1;0;10;0;1;210;7,5;1
0,3285024;0,1079138;27;72,9;5;0;0;0;1;1;1;1;0;0;3;0;1;197;11,2;0
0,5238096;0,2743765;22;48,4;1;1;0;0;0;0;0;0;1;0;10;0;1;202;5,5;0
0,350211;0,1226477;41;168,1;15;0;0;0;1;1;1;0;1;0;10;0;1;210;7,5;0
0,5;0,25;34;115,6;2;0;0;1;0;1;1;0;0;0;4;0;0;165;5,3;0
0,52;0,2704;23;52,9;1;1;0;0;1;1;0;0;0;0;4;1;1;205;11,5;1
0,3826367;0,1464108;61;372,1;3;0;1;0;1;1;0;0;0;0;3;0;1;115;5;0
0,5202703;0,2706812;42;176,4;5;0;0;0;1;1;1;0;0;0;8;0;1;145;5,2;0
0,5;0,25;38;144,4;2;1;0;0;1;1;1;0;0;1;3;0;1;166;6,7;0
0,288835;0,0834256;47;220,9;28;0;0;0;1;0;0;0;0;1;9;0;1;145;7,5;1
0,4810127;0,2313732;31;96,1;2;0;0;0;1;1;1;1;1;0;6;0;1;168;7,4;0
0,4902913;0,2403855;41;168,1;13;0;0;0;0;1;1;0;1;0;5;0;0;197;8,8;0
0,5024155;0,2524213;25;62,5;2;1;0;0;0;0;1;0;0;0;3;0;1;129;4,3;1
0,1952941;0,0381398;42;176,4;15;0;0;0;1;0;0;0;1;0;4;1;1;166;7,2;0
0,2626582;0,0689894;35;122,5;6;1;0;0;1;0;0;0;1;0;10;0;1;210;7,5;1
0,4324895;0,1870471;24;57,6;2;1;0;0;1;1;0;0;1;0;10;1;1;260;7,2;1
0,5;0,25;27;72,9;2;0;0;0;1;1;1;1;1;0;8;0;1;254;4,3;0
0,5246637;0,275272;27;72,9;1;0;1;0;0;0;0;0;0;0;1;0;1;182;14,3;1
0,3109405;0,096684;28;78,4;3;1;0;0;1;0;1;1;0;0;6;0;1;171;6,3;1
0,3518519;0,1237997;29;84,1;3;0;0;0;1;1;1;1;0;0;2;0;1;211;18;1
0,407767;0,1662739;47;220,9;1;1;0;0;1;1;0;0;1;0;9;0;1;160;5,2;0
0,5;0,25;25;62,5;5;0;0;0;0;0;0;0;1;0;7;0;1;200;5;0
0,5444444;0,2964197;20;40;1;0;1;0;1;0;0;0;0;0;4;1;1;120;5,5;0
0,4725;0,2232562;31;96,1;1;1;0;0;1;0;0;0;1;0;4;0;1;189;7;1
0,4599156;0,2115224;30;90;2;0;0;0;0;0;0;0;1;0;10;0;0;276;9,2;0
0,519573;0,2699561;34;115,6;7;1;0;0;1;1;1;0;1;1;1;0;1;147;7,7;0
0,3033333;0,0920111;58;336,4;10;1;0;0;1;1;0;0;0;0;2;0;1;84;11,1;1
0,4562212;0,2081378;61;372,1;12;0;0;0;1;1;0;0;1;0;8;0;1;228;3,5;0
0,1795143;0,0322254;27;72,9;2;0;1;0;1;1;0;0;0;0;6;1;1;179;7,4;0
0,4902913;0,2403855;20;40;2;1;0;0;0;0;0;0;1;0;9;0;1;245;5,2;1
0,52;0,2704;41;168,1;4;1;0;0;0;1;1;0;1;0;8;0;0;197;5,6;0
0,4987277;0,2487294;39;152,1;11;0;0;0;0;0;0;0;1;0;5;1;1;207;3,8;1
0,5209003;0,2713371;26;67,6;3;0;0;0;1;0;0;0;1;0;3;0;1;185;9,5;0
0,5179856;0,2683091;28;78,4;1;1;0;0;1;1;1;1;1;0;8;0;1;266;4,5;1
0,5;0,25;51;260,1;5;1;0;0;0;1;0;0;0;0;5;0;0;179;8,7;1
0,3936652;0,1549723;21;44,1;5;1;0;0;0;0;0;0;1;0;10;0;0;210;7,5;0
0,4637681;0,2150809;42;176,4;11;0;1;0;1;1;1;0;1;0;3;0;1;185;4,8;0
0,4971098;0,2471182;56;313,6;1;1;0;0;0;1;0;0;1;0;2;0;0;158;12,2;1
0,207124;0,0429004;29;84,1;5;1;0;0;1;0;0;0;1;0;6;1;1;166;5,8;1
0,2743682;0,0752779;38;144,4;7;0;0;0;1;0;0;0;1;0;10;0;0;96;5,9;0
0,5018868;0,2518903;34;115,6;3;1;0;0;1;0;0;0;1;0;6;0;0;184;4,5;0
0,4981818;0,2481851;35;122,5;4;0;0;0;1;0;0;0;0;0;5;0;1;179;8,7;1
0,3320463;0,1102548;40;160;1;1;0;0;1;1;1;1;1;0;3;1;1;166;7,4;1
0,4973262;0,2473333;41;168,1;2;1;0;0;1;0;1;0;1;0;5;0;0;175;5,7;1
0,5176057;0,2679156;44;193,6;8;1;0;0;0;0;0;0;0;0;10;0;1;224;6,6;1
0,5658363;0,3201707;48;230,4;13;0;0;0;1;0;0;0;0;1;2;0;1;158;8,1;1
0,520202;0,2706102;21;44,1;1;1;0;0;0;0;0;0;1;1;10;0;1;291;6,9;0
0,279321;0,0780202;60;360;19;1;0;0;1;1;0;0;1;0;2;0;1;168;11,4;1
0,6262626;0,3922049;37;136,9;4;0;0;0;1;1;1;0;0;0;4;0;1;141;3,9;1
0,5189394;0,2692981;56;313,6;25;0;0;0;1;0;0;0;0;1;5;0;0;200;4,8;1
0,4977579;0,2477629;25;62,5;3;0;0;0;1;1;0;0;0;0;3;0;1;166;6,7;0
0,5180723;0,2683989;51;260,1;2;1;0;0;1;1;0;0;0;1;6;0;1;212;3,8;1
0,4477912;0,2005169;30;90;7;1;0;0;1;1;1;1;1;0;10;0;1;282;9;1
0,5019011;0,2519048;37;136,9;2;0;1;0;1;1;1;1;1;0;9;0;1;236;4,1;1
0,5189874;0,2693479;22;48,4;2;0;0;0;1;0;0;0;1;0;10;1;1;224;6,6;0
0,3245383;0,1053251;55;302,5;14;1;0;0;0;1;0;0;1;0;6;0;0;130;6,3;0
0,4480198;0,2007217;46;211,6;17;0;0;0;1;0;0;0;1;0;2;0;1;168;8;1
0,3667546;0,134509;47;220,9;3;1;0;0;0;1;1;0;1;0;6;1;0;147;7;1
0,52;0,2704;21;44,1;1;1;0;0;1;0;1;1;1;0;4;0;0;189;7;0
